Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),40 Yard,Bench Press,Vert Leap (in)
2017,Noel Thomas,Connecticut,WR,72.13,205,8.75,30,4.63,9,32.5
2017,Mike Williams,Clemson,WR,75.75,218,9.38,33.38,,15,32.5
2016,Bralon Addison,Oregon,WR,69.25,197,9.13,29.5,4.66,13,34.5
2016,Geronimo Allison,Illinois,WR,75.25,196,9.5,32.88,4.67,,33
2016,Demarcus Ayers,Houston,WR,69.38,182,9.25,31.25,4.72,,33
2016,Tyler Boyd,Pittsburgh,WR,73.5,197,9.75,32,4.58,11,34
2016,Chris Brown,Notre Dame,WR,74,194,9,32.25,,,
2016,Aaron Burbridge,Michigan State,WR,72,206,8.25,31.63,4.56,20,30.5
2016,Devon Cajuste,Stanford,WR,75.75,234,10.75,33,4.62,12,36
2016,Leonte Carroo,Rutgers,WR,71.88,211,9.63,31.38,4.5,14,35.5
2016,Corey Coleman,Baylor,WR,70.63,194,9,30.25,,17,40.5
2016,Pharoh Cooper,South Carolina,WR,71.13,203,9.13,32.25,,15,31
2016,Cody Core,Mississippi,WR,74.63,205,,,4.47,14,31.5
2016,Trevor Davis,California,WR,73.13,188,10,31,4.42,11,38.5
2016,Josh Doctson,Texas Christian,WR,74,202,9.88,31.88,4.5,14,41
2016,D.J. Foster,Arizona State,WR,70.25,193,9.25,30.5,4.57,14,35.5
2016,Will Fuller,Notre Dame,WR,72.13,186,8.25,30.75,4.32,10,33.5
2016,Keyarris Garrett,Tulsa (OK),WR,75.38,220,9,34.5,4.53,14,36.5
2016,Rashard Higgins,Colorado State,WR,73.38,196,9.75,32.25,4.64,13,32
2016,Johnny Holton,Cincinnati,WR,72.63,190,9.88,32.88,4.54,8,31.5
2016,Cayleb Jones,Arizona,WR,74.63,209,9.25,32.75,4.65,9,33.5
2016,Kenny Lawler,California,WR,74.5,203,10.5,33.38,4.64,,31
2016,Roger Lewis,Bowling Green (OH),WR,72.38,201,9.75,32,4.57,8,33.5
2016,Kolby Listenbee,Texas Christian,WR,72,197,8.25,31.38,4.39,15,35.5
2016,Ricardo Louis,Auburn,WR,73.75,215,9.5,32.38,4.43,18,38
2016,Byron Marshall,Oregon,WR,69.38,201,9.5,30.25,,17,
2016,Jalin Marshall,Ohio State,WR,70.5,200,9.63,31.5,4.6,16,37.5
2016,Mekale McKay,Cincinnati,WR,75.63,207,9.5,30.63,4.55,12,35
2016,Braxton Miller,Ohio State,WR,73.38,201,9.13,31.75,4.5,17,35
2016,Malcolm Mitchell,Georgia,WR,71.63,198,10.5,32.63,4.45,15,36
2016,Chris Moore,Cincinnati,WR,73,206,9.38,33.38,4.53,10,37
2016,Marquez North,Tennessee,WR,74.5,223,10.25,33.38,4.48,17,35
2016,Jordan Payton,UCLA,WR,73.13,207,10.13,32.5,4.47,,34.5
2016,Charone Peake,Clemson,WR,74.38,209,9.25,34,4.45,12,35.5
2016,Demarcus Robinson,Florida,WR,73.38,203,9.5,33,4.59,,34.5
2016,Alonzo Russell,Toledo,WR,75.63,206,9.5,33.88,4.54,12,29.5
2016,Rashawn Scott,Miami (FL),WR,72.88,199,9.38,31.38,,17,32.5
2016,Hunter Sharp,Utah State,WR,71.5,198,9.38,31.63,4.58,12,32.5
2016,Tajae Sharpe,Massachusetts,WR,74,194,8.38,32.25,4.55,11,33.5
2016,Sterling Shepard,Oklahoma,WR,70.25,194,9.75,30.38,4.48,20,41
2016,Nelson Spruce,Colorado,WR,73.13,206,10,30,4.69,12,35
2016,Michael Thomas,Ohio State,WR,74.75,212,10.5,32.13,4.57,18,35
2016,Laquon Treadwell,Mississippi,WR,74,221,9.5,33.38,,12,33
2016,Duke Williams,Auburn,WR,74.25,229,,,4.72,14,30
2016,DeRunnya Wilson,Mississippi State,WR,76,224,9.25,33.88,4.85,,28
2015,Nelson Agholor,Southern California,WR,72.13,198,9.25,32.25,4.42,12,
2015,Mario Alford,West Virginia,WR,68.5,180,9.38,31.25,4.43,13,34
2015,Dres Anderson,Utah,WR,73.13,187,9.38,31.63,4.53,13,
2015,DeJuan Beard,Washburn (KS),WR,73,195,,,4.56,,
2015,Kenny Bell,Nebraska,WR,73.13,197,9.25,31.63,4.42,7,41.5
2015,Michael Bennett,Georgia,WR,74,202,10.25,33.63,4.59,,
2015,Da'Ron Brown,Northern Illinois,WR,72.13,205,,,4.54,17,37
2015,Damiere Byrd,South Carolina,WR,69,162,,,4.39,,
2015,DeAndre Carter,Sacramento State (CA),WR,68,186,,,4.48,,
2015,Marquez Clark,Central Oklahoma,WR,70,190,,,4.58,,
2015,Kaelin Clay,Utah,WR,69.63,195,9,30.88,4.51,10,33
2015,Sammie Coates,Auburn,WR,73.38,212,9.38,33.38,4.43,23,41
2015,Chris Conley,Georgia,WR,73.88,213,9.88,33.75,4.35,18,45
2015,Kenny Cook,Gardner-Webb (NC),WR,75,215,,,4.56,,
2015,Amari Cooper,Alabama,WR,72.88,211,10,31.5,4.42,,33
2015,Jamison Crowder,Duke,WR,68.38,185,8.75,30.38,4.56,10,37
2015,DaVaris Daniels,Notre Dame,WR,73.5,201,9,31.25,4.62,13,37
2015,Andre Davis,South Florida,WR,73,207,,,4.55,,
2015,Devante Davis,Nevada Las Vegas,WR,74.88,220,9.5,32.38,4.57,16,35.5
2015,Geremy Davis,Connecticut,WR,74.38,216,9.5,32.25,4.58,23,36.5
2015,Titus Davis,Central Michigan,WR,72.75,196,8.25,29.63,4.51,,32.5
2015,Andre Debose,Florida,WR,73,190,,,4.49,,
2015,Stefon Diggs,Maryland,WR,72,195,10,31.25,4.46,,35
2015,Phillip Dorsett,Miami (FL),WR,69.75,185,9.38,30.25,4.33,13,37
2015,Quinton Dunbar,Florida,WR,73,195,,,4.44,,
2015,Lemar Durant,Simon Fraser (Canada),WR,73,231,,,4.59,,
2015,George Farmer,Southern California,WR,73,220,,,4.38,,
2015,Clay Fuller,Baylor,WR,73,210,,,4.55,,
2015,Devin Funchess,Michigan,WR,76.25,232,9.75,33.5,4.7,17,38.5
2015,Devin Gardner,Michigan,WR,76,217,,,4.62,,
2015,Keyarris Garrett,Tulsa (OK),WR,75,206,9,34.5,4.64,14,36.5
2015,Antwan Goodley,Baylor,WR,70.25,209,9.25,30.75,4.44,,
2015,Christian Green,Florida State,WR,73,196,,,4.54,,
2015,Dorial Green-Beckham,Missouri,WR,77.13,237,9,32.5,4.49,13,33.5
2015,Deontay Greenberry,Houston,WR,75,198,,,4.64,,
2015,Rashad Greene,Florida State,WR,71.38,182,9,31.63,4.53,,36.5
2015,Rannell Hall,Central Florida,WR,72.38,198,8.63,30.5,4.6,16,41
2015,Justin Hardy,East Carolina (NC),WR,70.25,192,10,32.13,4.56,11,36.5
2015,Chris Harper,California,WR,71,176,,,4.53,,
2015,Josh Harper,Frenso State (CA),WR,72.88,191,8.75,30.88,4.64,13,32
2015,R.J. Harris,New Hampshire,WR,73,191,,,4.68,,
2015,Nick Harwell,Kansas,WR,71,193,,,4.57,,
2015,Austin Hill,Arizona,WR,74,214,,,4.59,,
2015,Anthony Johnson,West Texas A&M,WR,73,194,10.38,33,4.56,20,24.5
2015,Vernon Johnson,Texas A&M-Commerce,WR,71,188,,,4.47,,
2015,Chris Jones,Alabama,WR,70.13,182,9,32.75,4.63,8,32.5
2015,Tebucky Jones,Fordham (NY),WR,71,197,,,4.53,,
2015,Tony Jones,Northwestern,WR,71,197,,,4.42,,
2015,Malcome Kennedy,Texas A&M,WR,71,207,,,4.57,,
2015,Nigel King,Kansas,WR,74,213,,,4.57,,
2015,Jake Kumerow,Wisconsin-Whitewater,WR,77,209,,,4.54,,
2015,Dez Lewis,Central Arkansas,WR,75.75,214,,,4.58,16,33.5
2015,Jameon Lewis,Mississippi State,WR,68,184,,,4.57,,
2015,Tony Lippett,Michigan State,WR,74.5,192,9.88,32.75,4.61,10,36
2015,Tyler Lockett,Kansas State,WR,69.88,182,8.38,30,4.4,,35.5
2015,Deon Long,Maryland,WR,71.63,192,9.5,31,4.51,12,34
2015,Keanon Lowe,Oregon,WR,69,186,,,4.46,,
2015,Tello Luckett,Harding (AR),WR,71.75,211,,,4.65,17,34
2015,Kevonte Martin-Manley,Iowa,WR,73,205,,,4.56,,
2015,Vince Mayle,Washington State,WR,74,224,9,31.75,4.67,,35.5
2015,Tre McBride,William & Mary (VA),WR,72.25,210,9,32.13,4.41,16,38
2015,Justin McCay,Kansas,WR,74,210,,,4.54,,
2015,Matt Miller,Boise State,WR,75,220,,,4.79,,
2015,Matt Milton,Louisville,WR,77,205,,,4.62,,
2015,Ty Montgomery,Stanford,WR,71.88,221,10.13,31,4.55,,40.5
2015,Keith Mumphery,Michigan State,WR,71.63,215,9.13,31.13,4.54,,32.5
2015,J.J. Nelson,Alabama-Birmingham,WR,70.25,156,8.25,31.13,4.28,,36
2015,Levi Norwood,Baylor,WR,73,193,,,4.52,,
2015,DeVante Parker,Louisville,WR,74.63,209,9.25,33.25,4.45,17,36.5
2015,Breshad Perriman,Central Florida,WR,74,212,9.25,32,4.52,,
2015,Shakim Phillips,Boston College,WR,74,206,,,4.42,,
2015,Kyle Prater,Northwestern,WR,77,228,,,4.58,,
2015,Addison Richards,Regina (Canada),WR,76,209,,,4.67,,
2015,Jamal Robinson,Louisiana-Lafayette,WR,75,205,,,4.57,,
2015,Ezell Ruffin,San Diego State,WR,71.63,218,8.75,31.13,4.68,17,27.5
2015,Dominic Rufran,Wyoming,WR,73,188,,,4.55,,
2015,Bud Sasser,Missouri,WR,74,210,,,4.62,,
2015,Ross Scheuerman,Lafayette (PA),WR,71.88,204,8.75,30,4.62,15,33
2015,Dawon Scott,Miami (OH),WR,71,194,,,4.54,,
2015,Jaxon Shipley,Texas,WR,73,193,,,4.54,,
2015,Tommy Shuler,Marshall (WV),WR,67,188,,,4.68,,
2015,DeAndre Smelter,Georgia Tech,WR,74.13,226,11,32.63,4.58,,
2015,Devin Smith,Ohio State,WR,72.38,196,9,31,4.42,10,39
2015,Evan Spencer,Ohio State,WR,74,208,,,4.54,,
2015,Neal Sterling,Monmouth (NJ),WR,75,238,,,4.63,,
2015,Jaelen Strong,Arizona State,WR,74.38,217,9,32.5,4.44,,42
2015,Tacoi Sumler,Appalachian State (NC),WR,68,175,,,4.42,,
2015,Jordan Taylor,Rice (TX),WR,76,204,,,4.54,,
2015,Darren Waller,Georgia Tech,WR,78.13,238,9,33.25,4.46,12,37
2015,Jarrod West,Syracuse,WR,74,209,,,4.53,,
2015,Darius White,Missouri,WR,75,208,,,4.56,,
2015,DeAndrew White,Alabama,WR,71.5,193,9.13,31,4.44,,34.5
2015,Kevin White,West Virginia,WR,74.63,215,9.25,32.63,4.35,23,36.5
2015,Jackie Williams,Central Florida,WR,71,190,,,4.59,,
2015,Kasen Williams,Washington,WR,74,219,,,4.54,,
2015,Tyrell Williams,Western Oregon,WR,75,204,,,4.43,,
2015,Demetrius Wilson,Arkansas,WR,73,185,,,4.49,,
2015,Cam Worthy,East Carolina (NC),WR,74,211,10.13,33.5,4.59,12,
2015,J.J. Worton,Central Florida,WR,74,209,,,4.63,,
2015,Shane Wynn,Indiana,WR,66,167,,,4.38,,
2014,Jared Abbrederis,Wisconsin,WR,73,195,9.63,31.38,4.5,4,30.5
2014,Davante Adams,Frenso State (CA),WR,72.88,212,9,32.63,4.56,14,39.5
2014,Dri Archer,Kent State (OH),WR,67.75,173,8.88,31,4.26,20,38
2014,Odell Beckham,Louisiana State,WR,71.25,198,10,32.75,4.43,7,38.5
2014,Kelvin Benjamin,Florida State,WR,77,240,10.25,34.88,4.61,13,32.5
2014,Chris Boyd,Vanderbilt,WR,76,206,9.63,32.63,4.73,12,
2014,Corey Brown,Ohio State,WR,71.38,178,9.38,31.75,4.51,,33
2014,John Brown,Pittsburg State (KS),WR,70,179,8.5,30.5,4.34,,36.5
2014,Martavis Bryant,Clemson,WR,75.75,211,9.5,32.63,4.42,16,39
2014,Isaiah Burse,Frenso State (CA),WR,70.38,188,8.38,30.25,4.58,16,31
2014,Trey Burton,Florida,WR,74.13,224,9.38,31,4.62,,30
2014,Michael Campanaro,Wake Forest,WR,69.38,192,,,4.46,20,39
2014,Brandon Coleman,Rutgers,WR,78,225,9.25,34,4.56,21,32.5
2014,Brandin Cooks,Oregon State,WR,69.75,189,9.63,30.75,4.33,16,36
2014,Damian Copeland,Louisville,WR,71,184,9,31.38,4.5,12,40
2014,Mike Davis,Texas,WR,72,197,9.38,30.25,4.52,10,34
2014,Anthony Denham,Utah,WR,76.5,235,10.5,33.38,4.77,,32.5
2014,Bruce Ellington,South Carolina,WR,69.38,197,9.63,31,4.45,15,39.5
2014,Quincy Enunwa,Nebraska,WR,74,225,9.5,32.63,4.41,19,
2014,Mike Evans,Texas A&M,WR,76.75,231,9.63,35.13,4.53,12,37
2014,Shaquelle Evans,UCLA,WR,73.25,213,,,4.51,13,34.5
2014,Bennie Fowler,Michigan State,WR,73.25,217,9.5,32,4.52,,36
2014,Austin Franklin,New Mexico State,WR,70.63,189,10,31.25,4.56,7,36
2014,Jeremy Gallon,Michigan,WR,67.5,185,9.38,29.5,4.49,15,
2014,Ryan Grant,Tulane (LA),WR,72.38,199,9.63,31,4.64,8,35.5
2014,Matt Hazel,Coastal Carolina (SC),WR,73,198,9.13,31.38,4.5,15,36.5
2014,Robert Herron,Wyoming,WR,69.13,193,9.75,30.5,4.48,18,35.5
2014,Cody Hoffman,Brigham Young,WR,75.88,223,9.75,33.25,4.65,13,27.5
2014,Josh Huff,Oregon,WR,71.25,206,9.38,31.25,4.51,14,35.5
2014,Allen Hurns,Miami (FL),WR,73.25,198,9.25,32,4.55,14,31
2014,Jeff Janis,Saginaw Valley State (MI),WR,74.88,219,9,32.5,4.42,20,37.5
2014,TJ Jones,Notre Dame,WR,71.63,188,,,4.48,,33
2014,Jarvis Landry,Louisiana State,WR,71.5,205,10.25,31.75,4.65,12,28.5
2014,Cody Latimer,Indiana,WR,74.5,215,9.63,32.63,4.52,23,
2014,Marqise Lee,Southern California,WR,71.75,192,9.5,31.75,4.52,,38
2014,Marcus Lucas,Missouri,WR,75.75,218,9.38,33.63,4.6,20,36
2014,Jordan Matthews,Vanderbilt,WR,75.13,212,10.38,33.25,4.46,21,35.5
2014,Donte Moncrief,Mississippi,WR,74.38,221,9.13,32.38,4.4,13,39.5
2014,Kevin Norwood,Alabama,WR,74,198,10,32.13,4.48,8,33
2014,Walter Powell,Murray State (KY),WR,71.38,189,,,4.63,10,31.5
2014,Tevin Reese,Baylor,WR,70.5,163,8.63,31.63,4.46,,41
2014,Paul Richardson,Colorado,WR,72.38,175,8.88,32.63,4.4,,38
2014,Allen Robinson,Penn State,WR,74.63,220,9.5,32,4.6,,39
2014,Jalen Saunders,Oklahoma,WR,68.88,165,8.88,30,4.44,,34
2014,Willie Snead,Ball State (IN),WR,71,195,10.25,33,4.62,11,33.5
2014,Josh Stewart,Oklahoma State,WR,69.88,178,9.38,30,4.69,11,35
2014,Devin Street,Pittsburgh,WR,74.88,198,9.25,33.38,4.55,,37
2014,L'Damian Washington,Missouri,WR,75.88,195,9,33.38,4.46,8,32
2014,Sammy Watkins,Clemson,WR,72.75,211,9.63,32,4.43,16,34
2014,Albert Wilson,Georgia State,WR,69,202,9.13,30.38,4.43,10,37.5
2013,Tavon Austin,West Virginia,WR,68.5,174,9.18,30.08,4.34,14,32
2013,Stedman Bailey,West Virginia,WR,70.25,193,9.78,32.68,4.52,11,34.5
2013,Alan Bonner,Jacksonville State (AL),WR,70.25,193,9.38,30.28,4.59,14,33
2013,Josh Boyce,Texas Christian,WR,71.13,206,9.28,31.28,4.38,22,34
2013,Marcus Davis,Virginia Tech,WR,75,233,10.28,32.68,4.56,19,39.5
2013,Corey Fuller,Virginia Tech,WR,74.25,204,9.48,33.28,4.43,12,31.5
2013,Tyrone Goard,Eastern Kentucky,WR,75.75,205,8.68,34.08,4.5,10,36
2013,Marquise Goodwin,Texas,WR,68.88,183,8.58,31.48,4.27,13,
2013,Cobi Hamilton,Arkansas,WR,73.75,212,8.68,32.48,4.56,11,29.5
2013,Chris Harper,Kansas State,WR,72.75,229,9.68,32.68,4.55,20,35.5
2013,Mark Harrison,Rutgers,WR,74.88,231,9.58,35.08,4.46,17,38.5
2013,DeAndre Hopkins,Clemson,WR,73,214,10.08,33.38,4.57,15,36
2013,Justin Hunter,Tennessee,WR,76,196,9.38,33.28,4.44,,39.5
2013,Darius Johnson,Southern Methodist (TX),WR,69,179,9.18,30.28,4.6,6,32
2013,Brandon Kaufman,Eastern Washington,WR,77,216,9.28,32.28,4.67,9,33.5
2013,Tavarres King,Georgia,WR,72.25,189,9.48,33.08,4.47,11,36.5
2013,Alec Lemon,Syracuse,WR,73.25,202,8.48,31.18,4.59,7,32
2013,Aaron Mellette,Elon (NC),WR,74.38,217,9.58,33.18,4.54,9,33.5
2013,T.J. Moe,Missouri,WR,71.5,204,9.78,30.18,4.74,26,36
2013,Cordarrelle Patterson,Tennessee,WR,73.88,216,9.08,31.68,4.42,,37
2013,Quinton Patton,Louisiana Tech,WR,72,204,9.38,32.78,4.53,8,33
2013,Denard Robinson,Michigan,WR,70.5,199,9.08,32.58,4.43,,36.5
2013,DaRick Rogers,Tennessee Tech,WR,74.5,217,9.48,32.68,4.52,10,39.5
2013,Lanear Sampson,Baylor,WR,71.13,204,9.28,30.68,4.46,20,33.5
2013,Ace Sanders,South Carolina,WR,67,173,8.78,29.48,4.58,7,32
2013,Rodney Smith,Florida State,WR,76.38,225,10.38,34.68,4.51,,34.5
2013,Ryan Spadola,Lehigh (PA),WR,73.25,204,9.68,30.68,4.48,15,33.5
2013,Kenny Stills,Oklahoma,WR,72.5,194,9.08,30.48,4.38,16,33.5
2013,Ryan Swope,Texas A&M,WR,72.13,205,8.48,31.38,4.34,16,37
2013,Kenbrell Thompkins,Cincinnati,WR,72.63,193,8.68,32.28,4.54,8,33.5
2013,Conner Vernon,Duke,WR,72.25,196,9.28,30.48,4.68,,32.5
2013,Markus Wheaton,Oregon State,WR,71,189,9.18,32.68,4.45,20,37
2013,Terrance Williams,Baylor,WR,74,208,8.68,31.28,4.52,11,32.5
2013,Marquess Wilson,Washington State,WR,74.63,194,9.28,31.18,4.51,7,34.5
2013,Robert Woods,Southern California,WR,73,201,9.28,31.08,4.51,14,33.5
2012,Joe Adams,Arkansas,WR,70.63,179,9.38,31.88,4.51,,36
2012,Tim Benford,Tennessee Tech,WR,71.25,205,8.88,,4.51,15,
2012,Travis Benjamin,Miami (FL),WR,69.88,172,8.75,31.75,4.31,14,38
2012,Justin Blackmon,Oklahoma State,WR,72.88,207,9.25,32.5,4.48,14,
2012,Jarrett Boykin,Virginia Tech,WR,73.75,217,10.25,32.25,4.62,11,36
2012,LaVon Brazill,Ohio,WR,70.63,192,9.75,32,4.43,11,32.5
2012,Ryan Broyles,Oklahoma,WR,70.13,192,9,30.25,4.57,21,
2012,Greg Childs,Arkansas,WR,75.13,219,10.13,34.13,4.52,19,36.5
2012,Danny Coale,Virginia Tech,WR,71.88,201,9.13,30.63,4.42,12,35
2012,Josh Cooper,Oklahoma State,WR,70.63,190,9.5,31,4.65,11,
2012,Juron Criner,Arizona,WR,74.5,224,10.5,32,4.66,17,38
2012,B.J. Cunningham,Michigan State,WR,73.38,211,8.13,33,4.52,12,31.5
2012,Patrick Edwards,Houston,WR,69.25,172,8.38,29.63,4.58,,
2012,Michael Floyd,Notre Dame,WR,74.63,220,9.38,32.88,4.4,16,36.5
2012,Jeff Fuller,Texas A&M,WR,76.13,223,9.88,33.63,4.58,17,
2012,Chris Givens,Wake Forest,WR,71.13,198,8.25,31.25,4.35,19,33.5
2012,T.J. Graham,North Carolina State,WR,71.38,188,9,32.75,4.34,8,33.5
2012,Darius Hanks,Alabama,WR,71.63,184,9.5,31.75,4.52,11,34
2012,Junior Hemingway,Michigan,WR,72.88,225,9.63,32.5,4.48,21,35.5
2012,Stephen Hill,Georgia Tech,WR,76,215,9.38,33.38,4.28,14,39.5
2012,T.Y. Hilton,Florida International,WR,69.5,183,8.5,32,4.37,,
2012,Jerrell Jackson,Missouri,WR,72.25,196,9.25,32.88,4.5,22,41
2012,Alshon Jeffery,South Carolina,WR,74.88,216,10.25,33,4.48,,
2012,A.J. Jenkins,Illinois,WR,72.25,190,9.5,32.75,4.37,12,38.5
2012,Dwight Jones,North Carolina,WR,75.25,230,9,34,4.51,14,33
2012,Marvin Jones,California,WR,73.88,199,10,33.13,4.46,22,33
2012,Jermaine Kearse,Washington,WR,72.88,209,9.25,32.13,4.5,14,34
2012,Keshawn Martin,Michigan State,WR,71.5,188,9.25,31.5,4.42,13,39.5
2012,Rishard Matthews,Nevada,WR,72.38,217,9.13,32.5,4.54,20,36
2012,Marquis Maze,Alabama,WR,68.13,186,9,29.75,4.51,,33.5
2012,Marvin McNutt,Iowa,WR,74.75,216,10,32,4.48,,37
2012,Kashif Moore,Connecticut,WR,69,180,9.63,31,4.36,19,43.5
2012,Derek Moye,Penn State,WR,76.25,209,8.25,32.75,4.46,10,33.5
2012,Chris Owusu,Stanford,WR,72.13,196,8.5,31.75,4.31,19,40.5
2012,Eric Page,Toledo,WR,68.88,186,9,29,4.5,15,30
2012,DeVier Posey,Ohio State,WR,73.63,211,9.63,31.63,4.39,14,36.5
2012,Brian Quick,Appalachian State (NC),WR,75.5,220,9.75,34.25,4.5,15,34
2012,Rueben Randle,Louisiana State,WR,74.88,210,9.5,33,4.55,15,31
2012,Gerell Robinson,Arizona State,WR,75.13,227,10.13,33,4.54,,35.5
2012,James Rodgers,Oregon State,WR,66.75,184,8.75,29.63,4.61,19,37
2012,Mohamed Sanu,Rutgers,WR,73.5,211,10.13,33.5,4.62,19,36
2012,Tommy Streeter,Miami (FL),WR,76.88,219,9.5,34.75,4.37,17,33
2012,Nick Toon,Wisconsin,WR,73.88,215,9,32.5,4.49,18,37.5
2012,Jordan White,Western Michigan,WR,71.75,208,9.25,31.5,4.63,14,35
2012,Jarius Wright,Arkansas,WR,69.63,182,8.5,31.5,4.39,11,38
2012,Kendall Wright,Baylor,WR,70.25,196,8.63,30.5,4.49,,38.5
2012,Devon Wylie,Frenso State (CA),WR,69,187,9.5,30.25,4.36,17,39
2011,Darvin Adams,Auburn,WR,74.13,190,9.25,34,4.56,,
2011,Jon Baldwin,Pittsburgh,WR,76.38,228,10.13,33.63,4.49,20,42
2011,Armon Binns,Cincinnati,WR,75,209,9.5,32.5,4.5,13,31.5
2011,DeAndre Brown,Southern Mississippi,WR,77.63,233,9.63,33.25,4.59,20,29
2011,Vincent Brown,San Diego State,WR,71.25,187,10.25,33,4.68,12,33.5
2011,Stephen Burton,West Texas A&M,WR,73.38,221,9.13,32,4.5,19,34.5
2011,Randall Cobb,Kentucky,WR,70.25,191,9.38,31,4.46,16,33.5
2011,Mark Dell,Michigan State,WR,72.25,193,9.5,32.75,4.54,14,
2011,Tandon Doss,Indiana,WR,74,201,10.13,31.25,4.56,14,
2011,Edmond Gates,Abilene Christian (TX),WR,71.75,192,9.38,30.75,4.31,16,40
2011,A.J. Green,Georgia,WR,75.63,211,9.25,34.38,4.48,18,34.5
2011,Tori Gurley,South Carolina,WR,76.13,216,9.75,35,4.53,15,33.5
2011,Leonard Hankerson,Miami (FL),WR,73.5,209,10.63,32.25,4.4,14,36
2011,Dwayne Harris,East Carolina (NC),WR,70.38,203,10.13,31.13,4.53,10,34
2011,Andre Holmes,Hillsdale (MI),WR,76.38,210,8.63,34,4.51,11,35
2011,Lestar Jean,Florida Atlantic,WR,75,215,9,33,4.61,14,37.5
2011,Jerrel Jernigan,Troy (AL),WR,68.88,185,9.25,32,4.46,11,37.5
2011,Ronald Johnson,Southern California,WR,71.25,199,9,30.75,4.46,16,
2011,Julio Jones,Alabama,WR,74.75,220,9.75,33.75,4.34,17,38.5
2011,Jeremy Kerley,Texas Christian,WR,69.5,189,9,30,4.56,16,34.5
2011,Greg Little,North Carolina,WR,74.5,231,9.13,33.25,4.51,27,40.5
2011,Ricardo Lockette,Fort Valley State (GA),WR,74.13,211,9.75,33.75,4.34,,35.5
2011,Jeff Maehl,Oregon,WR,72.88,190,9.13,31.5,4.56,,33.5
2011,Denarius Moore,Tennessee,WR,71.63,194,9.5,33,4.43,13,36
2011,Orenthal Murdock,Fort Hays State (KS),WR,70.5,197,9,32,4.53,15,34.5
2011,Niles Paul,Nebraska,WR,72.88,224,8.88,31,4.45,24,34.5
2011,Austin Pettis,Boise State,WR,74.63,209,9.75,31.75,4.56,14,33.5
2011,Kealoha Pilares,Hawaii,WR,69.88,199,8.75,30.5,4.56,19,
2011,Aldrick Robinson,Southern Methodist (TX),WR,69.63,184,8.75,29.5,4.35,17,40
2011,Greg Salas,Hawaii,WR,73.13,210,9.25,32,4.53,15,37
2011,DeMarco Sampson,San Diego State,WR,74,204,9.63,33,4.69,14,
2011,Jock Sanders,West Virginia,WR,66.13,181,8.88,28.25,4.5,19,34.5
2011,Dane Sanzenbacher,Ohio State,WR,71.38,182,8.25,30.5,4.56,,33.5
2011,Cecil Shorts,Mount Union (OH),WR,71.75,205,9.25,31.63,4.5,21,34.5
2011,Torrey Smith,Maryland,WR,72.88,204,8.63,32.63,4.41,19,41
2011,Owen Spencer,North Carolina State,WR,73.88,195,9.5,33.38,4.51,6,37.5
2011,Terrance Toliver,Louisiana State,WR,75.5,212,10,32,4.52,,32
2011,Ryan Whalen,Stanford,WR,73.13,202,9,30,4.53,18,38.5
2011,Marshall Williams,Wake Forest,WR,72.75,188,9.25,32,4.56,9,35.5
2011,Jimmy Young,Texas Christian,WR,73,204,9,31.38,4.5,19,37
2011,Titus Young,Boise State,WR,71.38,174,9,30.88,4.43,,
2010,Seyi Ajirotutu,Frenso State (CA),WR,75.38,204,9.38,32.63,4.6,14,36
2010,Alric Arnett,West Virginia,WR,73.75,188,,,4.52,,40
2010,Chris Bell,Norfolk State (VA),WR,74.13,211,9.13,32.25,4.5,15,35
2010,Arrelious Benn,Illinois,WR,73,219,,,4.57,20,37
2010,Dezmon Briscoe,Kansas,WR,74,207,9.5,33.5,4.66,9,33
2010,Antonio Brown,Central Michigan,WR,70.13,186,,,4.56,13,33.5
2010,Riley Cooper,Florida,WR,75.38,222,10.38,32.63,4.53,,33
2010,Eric Decker,Minnesota,WR,75.13,217,9.13,31,4.54,15,
2010,Marcus Easley,Connecticut,WR,74.75,210,8.5,32.75,4.39,16,34
2010,Jacoby Ford,Clemson,WR,68.88,186,,,4.22,15,33.5
2010,David Gettis,Baylor,WR,75,217,,,4.43,15,34.5
2010,Mardy Gilyard,Cincinnati,WR,71.88,187,9.13,32.25,4.61,,39
2010,Shay Hodge,Mississippi,WR,73.25,209,,,4.62,11,33.5
2010,Trindon Holliday,Louisiana State,WR,65.25,166,,,4.21,10,42
2010,Donald Jones,Youngstown State (OH),WR,72.38,214,,,4.46,20,41
2010,Kevin Jurovich,San Jose State,WR,70.63,182,,,4.49,14,
2010,Brandon LaFell,Louisiana State,WR,74.5,211,,,4.58,,36
2010,Scott Long,Louisville,WR,74.13,216,,,4.46,20,41.5
2010,Dexter McCluster,Mississippi,WR,68.75,172,8.38,29.25,4.53,20,37.5
2010,Chris McGaha,Arizona State,WR,72.88,201,,,4.52,19,40
2010,Kerry Meier,Kansas,WR,74.13,224,,,4.62,13,35
2010,Carlton Mitchell,South Florida,WR,74.88,215,10.63,33.5,4.46,16,36
2010,Jared Perry,Missouri,WR,72.75,178,9,32,4.51,11,33.5
2010,Taylor Price,Ohio,WR,72.38,204,,,4.4,16,37
2010,David Reed,Utah,WR,72.13,191,,,4.56,15,37
2010,Andre Roberts,Citadel (SC),WR,70.88,195,,,4.4,15,36
